FiscalYear,Region,State,PollutantGroup,Pollutant,NumberOfTMDLs,CumulativeTMDLs
1997,04,AL,SEDIMENT,SEDIMENT,0,0
1997,04,AL,SEDIMENT,SILTATION,0,0
1997,04,AL,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,04,AL,TURBIDITY,TURBIDITY,0,0
1997,04,FL,AMMONIA,AMMONIA,0,0
1997,04,FL,AMMONIA,"AMMONIA, UN-IONIZED",0,0
1997,04,FL,COLIFORMS,COLIFORMS,0,0
1997,04,FL,DIOXINS,DIOXIN,0,0
1997,04,FL,FECAL,FECAL,0,0
1997,04,FL,FISH CONSUMPTION ADVISORY - PBB,FISH CONSUMPTION ADVISORY - PBB,0,0
1997,04,FL,MERCURY,MERCURY,0,0
1997,04,FL,MERCURY,MERCURY IN FISH TISSUE,0,0
1997,04,FL,METALS (OTHER THAN MERCURY),COPPER,0,0
1997,04,FL,METALS (OTHER THAN MERCURY),IRON,0,0
1997,04,FL,METALS (OTHER THAN MERCURY),LEAD,0,0
1997,04,FL,METALS (OTHER THAN MERCURY),SELENIUM,0,0
1997,04,FL,METALS (OTHER THAN MERCURY),SILVER,0,0
1997,04,FL,NITRATE/NITRITE,NITRATE/NITRITE,0,0
1997,04,FL,NITRATES,NITRATES,0,0
1997,04,FL,NUTRIENTS,NITRATE,0,0
1997,04,FL,NUTRIENTS,NITRATE/NITRITE (NITRITE + NITRATE AS N),0,0
1997,04,FL,NUTRIENTS,NITROGEN,0,0
1997,04,FL,NUTRIENTS,"NITROGEN, TOTAL",0,0
1997,04,FL,NUTRIENTS,PHOSPHATE,0,0
1997,04,FL,NUTRIENTS,PHOSPHORUS,0,0
1997,04,FL,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,04,FL,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1997,04,FL,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1997,04,FL,PATHOGENS,FECAL COLIFORM,0,0
1997,04,FL,PATHOGENS,TOTAL COLIFORM,0,0
1997,04,FL,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,04,FL,TURBIDITY,TURBIDITY,0,0
1997,04,FL,UNLISTED BUT IMPAIRED,UNLISTED BUT IMPAIRED,0,0
1997,04,GA,ADDITIVE TOXICITY FOR ORGANOPHOSPHATE PESTICIDES,ADDITIVE TOXICITY FOR ORGANOPHOSPHATE PESTICIDES,0,0
1997,04,GA,ALGAL GROWTH,CHLOROPHYLL-A,0,0
1997,04,GA,AMMONIA,AMMONIA,0,0
1997,04,GA,CARBONACEOUS BOD,CARBONACEOUS BOD,0,0
1997,04,GA,CHLORIDES,CHLORIDES,0,0
1997,04,GA,DDD,DDD,0,0
1997,04,GA,ENTEROCOCCUS BACTERIA,ENTEROCOCCUS BACTERIA,0,0
1997,04,GA,FISH CONSUMPTION ADVISORY - PCBS,FISH CONSUMPTION ADVISORY - PCBS,0,0
1997,04,GA,LOW PH,LOW PH,0,0
1997,04,GA,MERCURY,MERCURY,0,0
1997,04,GA,MERCURY,MERCURY IN FISH TISSUE,0,0
1997,04,GA,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1997,04,GA,METALS (OTHER THAN MERCURY),COPPER,0,0
1997,04,GA,METALS (OTHER THAN MERCURY),LEAD,0,0
1997,04,GA,METALS (OTHER THAN MERCURY),SELENIUM - CHRONIC,0,0
1997,04,GA,METALS (OTHER THAN MERCURY),"SELENIUM, DISSOLVED",0,0
1997,04,GA,METALS (OTHER THAN MERCURY),ZINC,0,0
1997,04,GA,NITROGENOUS BOD,NITROGENOUS BOD,0,0
1997,04,GA,NUTRIENTS,"NITROGEN, TOTAL",0,0
1997,04,GA,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,04,GA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1997,04,GA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1997,04,GA,ORGANIC ENRICHMENT/OXYGEN DEPLETION,TOTAL ORGANIC CARBON (TOC),0,0
1997,04,GA,OXYGEN DEMAND,OXYGEN DEMAND,0,0
1997,04,GA,PATHOGENS,ENTEROCOCCUS,0,0
1997,04,GA,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,04,GA,PATHOGENS,FECAL COLIFORM,0,0
1997,04,GA,PESTICIDES,CHLORDANE,0,0
1997,04,GA,PESTICIDES,DIELDRIN,0,0
1997,04,GA,PESTICIDES,TOXAPHENE,0,0
1997,04,GA,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1997,04,GA,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,0
1997,04,GA,PRIORITY ORGANICS - PCBS,PRIORITY ORGANICS - PCBS,0,0
1997,04,GA,SEDIMENT,SEDIMENT,0,0
1997,04,GA,SEDIMENT,SILTATION,0,0
1997,04,GA,TEMPERATURE,TEMPERATURE,0,0
1997,04,GA,TOTAL TOXICS,CHRONIC TOXICITY,0,0
1997,04,GA,TOTAL TOXICS,TOXICITY,0,0
1997,04,GA,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,04,KY,CARBONACEOUS BOD,CARBONACEOUS BOD,5,5
1997,04,KY,CHLORIDES,CHLORIDES,0,0
1997,04,KY,LOW PH,LOW PH,0,0
1997,04,KY,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1997,04,KY,METALS (OTHER THAN MERCURY),COPPER,0,0
1997,04,KY,METALS (OTHER THAN MERCURY),IRON,0,0
1997,04,KY,METALS (OTHER THAN MERCURY),LEAD,0,0
1997,04,KY,METALS (OTHER THAN MERCURY),NICKEL,0,0
1997,04,KY,METALS (OTHER THAN MERCURY),ZINC,0,0
1997,04,KY,NH3-N,NH3-N,5,5
1997,04,KY,NUTRIENTS,"PHOSPHORUS, TOTAL",2,2
1997,04,KY,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,04,KY,PATHOGENS,FECAL COLIFORM,0,0
1997,04,KY,PATHOGENS,PATHOGENS,0,0
1997,04,KY,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1997,04,KY,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,0
1997,04,KY,TOTAL RESIDUAL CHLORINE,TOTAL RESIDUAL CHLORINE,0,0
1997,04,MS,ACUTE TOXICITY,ACUTE TOXICITY,0,0
1997,04,MS,AMMONIA,"AMMONIA, UN-IONIZED",0,0
1997,04,MS,AMMONIA,AMMONIA-NITROGEN,0,0
1997,04,MS,CARBONACEOUS BOD,CARBONACEOUS BOD,0,0
1997,04,MS,CHLORINE,CHLORINE,0,0
1997,04,MS,DDT,DDT,0,0
1997,04,MS,DIOXINS,DIOXIN,0,0
1997,04,MS,LOW PH,LOW PH,0,0
1997,04,MS,MERCURY,MERCURY,0,0
1997,04,MS,MERCURY,"MERCURY, TOTAL",0,0
1997,04,MS,METALS (OTHER THAN MERCURY),ALUMINUM,0,0
1997,04,MS,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1997,04,MS,METALS (OTHER THAN MERCURY),LEAD,0,0
1997,04,MS,NITROGENOUS BOD,NITROGENOUS BOD,0,0
1997,04,MS,NUTRIENTS,"NITROGEN, TOTAL",0,0
1997,04,MS,NUTRIENTS,NUTRIENTS,0,0
1997,04,MS,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,04,MS,OIL AND GREASE,OIL AND GREASE,0,0
1997,04,MS,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,0
1997,04,MS,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1997,04,MS,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1997,04,MS,ORGANIC ENRICHMENT/OXYGEN DEPLETION,ORGANIC ENRICHMENT,0,0
1997,04,MS,PATHOGENS,ENTEROCOCCUS,0,0
1997,04,MS,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,04,MS,PATHOGENS,FECAL COLIFORM,0,0
1997,04,MS,PATHOGENS,PATHOGENS,0,0
1997,04,MS,PESTICIDES,"4,4'-DDT",0,0
1997,04,MS,PESTICIDES,TOXAPHENE,0,0
1997,04,MS,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1997,04,MS,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,0
1997,04,MS,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CONDUCTIVITY,0,0
1997,04,MS,SEDIMENT,SEDIMENT,0,0
1997,04,MS,SEDIMENT,SEDIMENTATION,0,0
1997,04,MS,SEDIMENT,SEDIMENTATION/SILTATION,0,0
1997,04,MS,SEDIMENT,SILTATION,0,0
1997,04,MS,TOTAL TOXICS,CHRONIC TOXICITY,0,0
1997,04,MS,TOTAL TOXICS,TOTAL TOXICS,0,0
1997,04,MS,TOTAL TOXICS,TOXICITY,0,0
1997,04,MS,TOXIC ORGANICS,PENTACHLOROPHENOL (PCP),0,0
1997,04,MS,TOXIC ORGANICS,PHENOL,0,0
1997,04,NC,AQUATIC WEEDS,AQUATIC WEEDS,0,0
1997,04,NC,CAUSE UNKNOWN - IMPAIRED BIOTA,BIOLOGICAL INTEGRITY,0,0
1997,04,NC,DIOXINS,DIOXIN,5,5
1997,04,NC,FECAL,FECAL,0,0
1997,04,NC,MERCURY,MERCURY,0,0
1997,04,NC,METALS (OTHER THAN MERCURY),CADMIUM,1,1
1997,04,NC,METALS (OTHER THAN MERCURY),"CHROMIUM, TOTAL",5,5
1997,04,NC,METALS (OTHER THAN MERCURY),COPPER,0,0
1997,04,NC,METALS (OTHER THAN MERCURY),LEAD,6,6
1997,04,NC,METALS (OTHER THAN MERCURY),NICKEL,5,5
1997,04,NC,METALS (OTHER THAN MERCURY),SELENIUM,3,3
1997,04,NC,NUTRIENTS,NITROGEN,0,0
1997,04,NC,NUTRIENTS,"NITROGEN, TOTAL",0,0
1997,04,NC,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,04,NC,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1997,04,NC,OTHER CAUSE,POLLUTANTS IN URBAN STORMWATER,0,0
1997,04,NC,PATHOGENS,FECAL COLIFORM,0,0
1997,04,NC,PH/ACIDITY/CAUSTIC CONDITIONS,ALKALINITY,0,0
1997,04,NC,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1997,04,NC,TOTAL RESIDUAL CHLORINE,TOTAL RESIDUAL CHLORINE,6,6
1997,04,NC,TOXIC INORGANICS,CYANIDE,12,12
1997,04,NC,TOXIC ORGANICS,FLUORENE,4,4
1997,04,NC,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,04,NC,TURBIDITY,TURBIDITY,0,0
1997,04,SC,AMMONIA,AMMONIA,0,0
1997,04,SC,CARBONACEOUS BOD,CARBONACEOUS BOD,0,0
1997,04,SC,NH3-N,NH3-N,0,0
1997,04,SC,NUTRIENTS,PHOSPHORUS,0,0
1997,04,SC,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1997,04,SC,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1997,04,SC,OXYGEN DEMAND,OXYGEN DEMAND,0,0
1997,04,SC,PATHOGENS,ENTEROCOCCUS,0,0
1997,04,SC,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,04,SC,PATHOGENS,FECAL COLIFORM,0,0
1997,04,SC,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1997,04,SC,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,04,TN,AMMONIA,"AMMONIA, UN-IONIZED",0,0
1997,04,TN,CARBONACEOUS BOD,CARBONACEOUS BOD,0,0
1997,04,TN,DIOXINS,DIOXIN IN FISH TISSUE,0,0
1997,04,TN,DIOXINS,DIOXINS,0,0
1997,04,TN,LOW PH,LOW PH,0,0
1997,04,TN,METALS (OTHER THAN MERCURY),ARSENIC,0,0
1997,04,TN,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1997,04,TN,METALS (OTHER THAN MERCURY),COPPER,0,0
1997,04,TN,METALS (OTHER THAN MERCURY),IRON,0,0
1997,04,TN,METALS (OTHER THAN MERCURY),LEAD,0,0
1997,04,TN,METALS (OTHER THAN MERCURY),MANGANESE,0,0
1997,04,TN,METALS (OTHER THAN MERCURY),ZINC,0,0
1997,04,TN,NUTRIENTS,"NITROGEN, TOTAL",0,0
1997,04,TN,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,04,TN,OTHER HABITAT ALTERATION(S),OTHER HABITAT ALTERATION(S),0,0
1997,04,TN,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,04,TN,PATHOGENS,FECAL COLIFORM,0,0
1997,04,TN,PESTICIDES,CHLORDANE,0,0
1997,04,TN,PESTICIDES,CHLORDANE IN FISH TISSUE,0,0
1997,04,TN,PH/ACIDITY/CAUSTIC CONDITIONS,ALKALINITY,0,0
1997,04,TN,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1997,04,TN,POLYCHLORINATED BIPHENYLS (PCBS),PCBS IN FISH TISSUE,0,0
1997,04,TN,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,0
1997,04,TN,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES,0,0
1997,04,TN,SEDIMENT,SEDIMENT,0,0
1997,04,TN,SEDIMENT,SEDIMENTATION/SILTATION,0,0
1997,04,TN,SEDIMENT,SILTATION,0,0
1997,04,TN,TOXIC INORGANICS,ANTIMONY,0,0
1997,05,IL,ALGAL GROWTH,ALGAL GROWTH,0,0
1997,05,IL,ALGAL GROWTH,EXCESS ALGAL GROWTH,0,0
1997,05,IL,AMMONIA,AMMONIA,0,0
1997,05,IL,AMMONIA,"AMMONIA, TOTAL",0,0
1997,05,IL,AMMONIA,AMMONIA-NITROGEN,0,0
1997,05,IL,AQUATIC WEEDS,AQUATIC WEEDS,0,0
1997,05,IL,CARBONACEOUS BOD,CARBONACEOUS BOD,0,0
1997,05,IL,CAUSE UNKNOWN,CAUSE UNKNOWN,0,0
1997,05,IL,CHLORIDES,CHLORIDES,0,0
1997,05,IL,HABITAT ALTERATIONS,HABITAT ALTERATIONS,0,0
1997,05,IL,IMPAIRED HABITAT,IMPAIRED HABITAT,0,0
1997,05,IL,MERCURY,MERCURY,0,0
1997,05,IL,METALS (OTHER THAN MERCURY),CADMIUM,0,0
1997,05,IL,METALS (OTHER THAN MERCURY),COPPER,0,0
1997,05,IL,METALS (OTHER THAN MERCURY),IRON,0,0
1997,05,IL,METALS (OTHER THAN MERCURY),"IRON, DISSOLVED",0,0
1997,05,IL,METALS (OTHER THAN MERCURY),MANGANESE,0,0
1997,05,IL,METALS (OTHER THAN MERCURY),METALS (OTHER THAN MERCURY),0,0
1997,05,IL,METALS (OTHER THAN MERCURY),NICKEL,0,0
1997,05,IL,METALS (OTHER THAN MERCURY),SILVER,0,0
1997,05,IL,METALS (OTHER THAN MERCURY),ZINC,0,0
1997,05,IL,NITRATES,NITRATES,0,0
1997,05,IL,NOXIOUS AQUATIC PLANTS,NOXIOUS AQUATIC PLANTS,0,0
1997,05,IL,NUTRIENTS,"NITROGEN, NITRATE",0,0
1997,05,IL,NUTRIENTS,"NITROGEN, TOTAL",0,0
1997,05,IL,NUTRIENTS,NUTRIENTS,0,0
1997,05,IL,NUTRIENTS,PHOSPHORUS,0,0
1997,05,IL,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,05,IL,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,0
1997,05,IL,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1997,05,IL,ORGANIC ENRICHMENT/OXYGEN DEPLETION,"BIOCHEMICAL OXYGEN DEMAND (BOD), CARBONACEOUS",0,0
1997,05,IL,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1997,05,IL,ORGANIC ENRICHMENT/OXYGEN DEPLETION,SEDIMENT OXYGEN DEMAND,0,0
1997,05,IL,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,05,IL,PATHOGENS,FECAL COLIFORM,0,0
1997,05,IL,PESTICIDES,ALDRIN,0,0
1997,05,IL,PESTICIDES,ATRAZINE,0,0
1997,05,IL,PESTICIDES,CHLORDANE,0,0
1997,05,IL,PESTICIDES,SIMAZINE,0,0
1997,05,IL,PESTICIDES,TERBUFOS,0,0
1997,05,IL,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1997,05,IL,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,0
1997,05,IL,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,0
1997,05,IL,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SULFATE,0,0
1997,05,IL,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,0
1997,05,IL,SEDIMENT,SEDIMENT,0,0
1997,05,IL,SEDIMENT,SEDIMENTATION/SILTATION,0,0
1997,05,IL,SEDIMENT,SILTATION,0,0
1997,05,IL,SULFATES,SULFATES,0,0
1997,05,IL,SUSPENDED SOLIDS,SUSPENDED SOLIDS,0,0
1997,05,IL,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,05,IN,AMMONIA,AMMONIA,0,0
1997,05,IN,CARBONACEOUS BOD,CARBONACEOUS BOD,0,0
1997,05,IN,NITRITE/NITRATE,NITRITE/NITRATE,0,0
1997,05,IN,NUTRIENTS,"NITROGEN, TOTAL",0,0
1997,05,IN,NUTRIENTS,PHOSPHORUS,0,0
1997,05,IN,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,05,IN,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,05,IN,PATHOGENS,PATHOGENS,0,0
1997,05,IN,SEDIMENT,TOTAL SUSPENDED SEDIMENT,0,0
1997,05,IN,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,05,MI,MERCURY,MERCURY,0,0
1997,05,MI,METALS (OTHER THAN MERCURY),COPPER,0,0
1997,05,MI,NUTRIENTS,NITROGEN,0,0
1997,05,MI,NUTRIENTS,PHOSPHORUS,0,0
1997,05,MI,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,05,MI,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,0
1997,05,MI,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,05,MI,PATHOGENS,PATHOGENS,0,0
1997,05,MI,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,0
1997,05,MI,SEDIMENT,SEDIMENT,0,0
1997,05,MI,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,05,MI,UNTREATED SEWAGE DISCHARGES,UNTREATED SEWAGE DISCHARGES,0,0
1997,05,MN,ADDITIVE TOXICITY FOR ORGANOPHOSPHATE PESTICIDES,ADDITIVE TOXICITY FOR ORGANOPHOSPHATE PESTICIDES,0,0
1997,05,MN,AMMONIA,"AMMONIA, TOTAL",0,0
1997,05,MN,CARBONACEOUS BOD,CARBONACEOUS BOD,0,0
1997,05,MN,FECAL,FECAL,0,0
1997,05,MN,MERCURY,MERCURY,0,0
1997,05,MN,NITROGENOUS BOD,NITROGENOUS BOD,0,0
1997,05,MN,NUTRIENTS,NITRATE,0,0
1997,05,MN,NUTRIENTS,PHOSPHORUS,0,0
1997,05,MN,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,05,MN,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1997,05,MN,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1997,05,MN,ORGANIC ENRICHMENT/OXYGEN DEPLETION,SEDIMENT OXYGEN DEMAND,0,0
1997,05,MN,OXYGEN DEMAND,OXYGEN DEMAND,0,0
1997,05,MN,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,05,MN,PATHOGENS,FECAL COLIFORM,0,0
1997,05,MN,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,0
1997,05,MN,SEDIMENT,SEDIMENT,0,0
1997,05,MN,SEDIMENT,TOTAL SUSPENDED SEDIMENT,0,0
1997,05,MN,TEMPERATURE,TEMPERATURE,0,0
1997,05,MN,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,05,OH,ACID,ACID,0,0
1997,05,OH,AMMONIA,AMMONIA,0,0
1997,05,OH,AMMONIA,"AMMONIA, TOTAL",0,0
1997,05,OH,AMMONIA,AMMONIA-NITROGEN,0,0
1997,05,OH,BACTERIA,BACTERIA,0,0
1997,05,OH,CARBONACEOUS BOD,CARBONACEOUS BOD,0,0
1997,05,OH,CHLORIDES,CHLORIDES,0,0
1997,05,OH,HABITAT ALTERATIONS,HABITAT ALTERATIONS,0,0
1997,05,OH,METALS (OTHER THAN MERCURY),ALUMINUM,0,0
1997,05,OH,METALS (OTHER THAN MERCURY),COPPER,0,0
1997,05,OH,METALS (OTHER THAN MERCURY),IRON,0,0
1997,05,OH,METALS (OTHER THAN MERCURY),MANGANESE,0,0
1997,05,OH,METALS (OTHER THAN MERCURY),METALS (OTHER THAN MERCURY),0,0
1997,05,OH,METALS (OTHER THAN MERCURY),STRONTIUM,0,0
1997,05,OH,NITRATE AS NITRATE (NO3),NITRATE AS NITRATE (NO3),0,0
1997,05,OH,NITRATE AS NITROGEN,NITRATE AS NITROGEN,0,0
1997,05,OH,NITRATE/NITRITE,NITRATE/NITRITE,0,0
1997,05,OH,NUTRIENTS,NITRATE,0,0
1997,05,OH,NUTRIENTS,NITROGEN,0,0
1997,05,OH,NUTRIENTS,NUTRIENTS,0,0
1997,05,OH,NUTRIENTS,PHOSPHORUS,0,0
1997,05,OH,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,05,OH,NUTRIENTS,TOTAL KJEHLDAHL NITROGEN (TKN),0,0
1997,05,OH,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,ORGANIC ENRICHMENT/LOW DISSOLVED OXYGEN,0,0
1997,05,OH,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1997,05,OH,ORGANIC ENRICHMENT/OXYGEN DEPLETION,CHEMICAL OXYGEN DEMAND (COD),0,0
1997,05,OH,OTHER CAUSE,POLLUTANTS IN URBAN STORMWATER,0,0
1997,05,OH,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,05,OH,PATHOGENS,FECAL COLIFORM,0,0
1997,05,OH,PATHOGENS,PATHOGENS,0,0
1997,05,OH,PESTICIDES,ALDRIN,0,0
1997,05,OH,PESTICIDES,ATRAZINE,0,0
1997,05,OH,PESTICIDES,DELTA-BHC,0,0
1997,05,OH,PESTICIDES,DIELDRIN,0,0
1997,05,OH,PESTICIDES,ELDRIN,0,0
1997,05,OH,PESTICIDES,ENDOSULFAN,0,0
1997,05,OH,PESTICIDES,HEPTACHLOR,0,0
1997,05,OH,PH/ACIDITY/CAUSTIC CONDITIONS,ALKALINITY,0,0
1997,05,OH,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1997,05,OH,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,0
1997,05,OH,SEDIMENT,SEDIMENT,0,0
1997,05,OH,SEDIMENT,SILTATION,0,0
1997,05,OH,SUSPENDED SOLIDS,SUSPENDED SOLIDS,0,0
1997,05,OH,TEMPERATURE,TEMPERATURE,0,0
1997,05,OH,TOXIC ORGANICS,BENZO[A]PYRENE,0,0
1997,05,OH,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,05,WI,AMMONIA,AMMONIA,0,0
1997,05,WI,NUTRIENTS,PHOSPHORUS,0,0
1997,05,WI,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,05,WI,ORGANIC ENRICHMENT/OXYGEN DEPLETION,BIOCHEMICAL OXYGEN DEMAND (BOD),0,0
1997,05,WI,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,05,WI,PATHOGENS,FECAL COLIFORM,0,0
1997,05,WI,POLYCHLORINATED BIPHENYLS (PCBS),POLYCHLORINATED BIPHENYLS (PCBS),0,0
1997,05,WI,SEDIMENT,SEDIMENT,0,0
1997,05,WI,SEDIMENT,SEDIMENTATION,0,0
1997,05,WI,TEMPERATURE,TEMPERATURE,0,0
1997,05,WI,TURBIDITY,TOTAL SUSPENDED SOLIDS (TSS),0,0
1997,05,WI,TURBIDITY,TURBIDITY,0,0
1997,06,AR,AMMONIA,AMMONIA,0,0
1997,06,AR,AMMONIA,"AMMONIA, UN-IONIZED",0,0
1997,06,AR,BACTERIA,BACTERIA,0,0
1997,06,AR,CHLORIDES,CHLORIDES,0,0
1997,06,AR,CHLORIDES/SULFATES/TOTAL DISSOLVED SOLIDS,CHLORIDES/SULFATES/TOTAL DISSOLVED SOLIDS,0,0
1997,06,AR,MERCURY,MERCURY,0,0
1997,06,AR,MERCURY,MERCURY - FISH CONSUMPTION ADVISORY,0,0
1997,06,AR,METALS (OTHER THAN MERCURY),COPPER,0,0
1997,06,AR,METALS (OTHER THAN MERCURY),LEAD,0,0
1997,06,AR,METALS (OTHER THAN MERCURY),METALS,0,0
1997,06,AR,METALS (OTHER THAN MERCURY),ZINC,0,0
1997,06,AR,NITRATES,NITRATES,0,0
1997,06,AR,NUTRIENTS,NITRATE,0,0
1997,06,AR,NUTRIENTS,NITROGEN,0,0
1997,06,AR,NUTRIENTS,NUTRIENTS,0,0
1997,06,AR,NUTRIENTS,"PHOSPHORUS, TOTAL",0,0
1997,06,AR,ORGANIC ENRICHMENT/OXYGEN DEPLETION,DISSOLVED OXYGEN,0,0
1997,06,AR,ORGANIC ENRICHMENT/OXYGEN DEPLETION,ORGANIC ENRICHMENT,0,0
1997,06,AR,PATHOGENS,ESCHERICHIA COLI (E. COLI),0,0
1997,06,AR,PATHOGENS,FECAL COLIFORM,0,0
1997,06,AR,PATHOGENS,PATHOGENS,0,0
1997,06,AR,PH/ACIDITY/CAUSTIC CONDITIONS,PH,0,0
1997,06,AR,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,CHLORIDE,0,0
1997,06,AR,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,SULFATE,0,0
1997,06,AR,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,TOTAL DISSOLVED SOLIDS (TDS),0,0
