FiscalYear,Region,State,PollutantGroup,Pollutant,NumberOfTMDLs,CumulativeTMDLs
1999,8,WY,Pathogens,Fecal Coliform,10,37
1999,8,WY,Radiation,Radium,2,3
1999,8,WY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,1
1999,8,WY,Temperature,Temperature,0,1
1999,8,WY,Toxic Organics,Pentachlorophenol (PCP),0,1
1999,9,CA,Metals (other than Mercury),Selenium,1,1
1999,9,CA,Nutrients,"Nitrogen, Total",4,8
1999,9,CA,Nutrients,"Phosphorus, Total",4,8
1999,9,CA,Sediment,Sediment,6,11
1999,9,HI,Nutrients,Nitrogen,0,1
1999,10,AK,Pathogens,Fecal Coliform,0,2
1999,10,AK,Pathogens,Seafood Residue,2,2
1999,10,AK,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
1999,10,AK,Turbidity,Turbidity,0,1
1999,10,ID,Ammonia,Ammonia,0,1
1999,10,ID,Nutrients,Phosphorus,5,24
1999,10,ID,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,4,4
1999,10,ID,Pathogens,Bacteria,0,1
1999,10,ID,Pathogens,Pathogens,2,2
1999,10,ID,Sediment,Sediment,4,5
1999,10,ID,Temperature,Temperature,4,5
1999,10,OR,Algal Growth,Algal Growth/Chlorophyll A,1,1
1999,10,OR,Ammonia,Ammonia Nitrogen,0,1
1999,10,OR,Dioxins,Dioxins,1,1
1999,10,OR,Metals (other than Mercury),Lead,1,1
1999,10,OR,Nutrients,Phosphorus,1,2
1999,10,OR,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,1,4
1999,10,OR,Pathogens,Bacteria,1,1
1999,10,OR,Pesticides,DDT,1,1
1999,10,OR,Pesticides,Dieldrin,1,1
1999,10,OR,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),1,1
1999,10,OR,Temperature,Temperature,1,1
1999,10,OR,pH/Acidity/Caustic Conditions,pH,1,1
1999,10,WA,Ammonia,Ammonia Nitrogen,1,39
1999,10,WA,Chlorine,Chlorine,0,2
1999,10,WA,Metals (other than Mercury),Cadmium,1,1
1999,10,WA,Metals (other than Mercury),Lead,3,3
1999,10,WA,Metals (other than Mercury),Zinc,5,5
1999,10,WA,Nutrients,Phosphorus,0,3
1999,10,WA,Nutrients,"Phosphorus, Total",0,1
1999,10,WA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),1,18
1999,10,WA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,21
1999,10,WA,Pathogens,Fecal Coliform,1,21
1999,10,WA,Pesticides,DDT,9,9
1999,10,WA,Turbidity,Turbidity,3,3
2000,1,CT,Ammonia,Ammonia,1,1
2000,1,CT,Chlorine,Chlorine,2,2
2000,1,CT,Metals (other than Mercury),Copper,1,1
2000,1,CT,Metals (other than Mercury),Lead,1,1
2000,1,CT,Metals (other than Mercury),Zinc,1,1
2000,1,CT,Pathogens,Fecal Coliform,1,1
2000,1,CT,Toxic Organics,"1,2-Propanediol",2,2
2000,1,CT,Toxic Organics,Ethylene Glycol,2,2
2000,1,MA,Nutrients,Phosphorus,1,1
2000,1,ME,Ammonia,NH3,3,3
2000,1,ME,Nutrients,"Phosphorus, Total",5,5
2000,1,ME,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),3,4
2000,1,ME,Turbidity,Total Suspended Solids (TSS),0,1
2000,1,NH,Ammonia,NH3,1,1
2000,1,NH,Ammonia,NH3-N,1,1
2000,1,NH,Nutrients,"Phosphorus, Total",1,1
2000,1,NH,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),1,1
2000,1,NH,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),1,1
2000,1,RI,Nutrients,"Phosphorus, Total",0,1
2000,2,NJ,Mercury,Mercury,0,13
2000,2,NJ,Metals (other than Mercury),Copper,0,21
2000,2,NJ,Metals (other than Mercury),Nickel,2,2
2000,2,NJ,Nutrients,Phosphorus,2,2
2000,2,NJ,Pathogens,Fecal Coliform,2,2
2000,2,NJ,Pesticides,"1,2-Dichloroethane",2,2
2000,2,NJ,Toxic Organics,Tetrachloroethene,2,2
2000,2,NY,Ammonia,"Ammonia, Un-ionized",0,2
2000,2,NY,Mercury,Mercury,0,15
2000,2,NY,Nutrients,Phosphorus,11,21
2000,3,DC,Oil and Grease,Oil and Grease,0,1
2000,3,DE,Metals (other than Mercury),Zinc,2,2
2000,3,DE,Nutrients,Nitrogen,0,3
2000,3,DE,Nutrients,Phosphorus,0,5
2000,3,DE,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,4
2000,3,DE,Pathogens,Bacteria,0,1
2000,3,MD,Nutrients,Nitrogen,2,3
2000,3,MD,Nutrients,Phosphorus,5,7
2000,3,MD,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),1,1
2000,3,MD,Pesticides,Chlordane,1,1
2000,3,MD,Sediment,Suspended Sediment,1,2
2000,3,PA,Ammonia,NH3,0,1
2000,3,PA,Metals (other than Mercury),Metals (other than Mercury),0,33
2000,3,PA,Nutrients,Phosphorus,1,38
2000,3,PA,Pathogens,Pathogens,0,1
2000,3,PA,Pesticides,Chlordane,0,1
2000,3,PA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,4
2000,3,PA,Sediment,Sediment,1,1
2000,3,PA,Sediment,Siltation,0,40
2000,3,PA,Temperature,Thermal Modifications,0,1
2000,3,PA,Total Toxics,Toxicity,0,1
2000,3,PA,Toxic Organics,Priority Organics Compounds,0,1
2000,3,PA,Turbidity,Suspended Solids,0,1
2000,3,PA,pH/Acidity/Caustic Conditions,pH,1,1
2000,3,VA,Nutrients,Nitrate,1,1
2000,3,VA,Nutrients,Total Kjehldahl Nitrogen (TKN),0,1
2000,3,VA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,1
2000,3,VA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2000,3,VA,Pathogens,Fecal Coliform,0,2
2000,3,WV,Dioxins,Dioxin,2,2
2000,3,WV,Metals (other than Mercury),Aluminum,1,6
2000,3,WV,Metals (other than Mercury),Iron,1,7
2000,3,WV,Metals (other than Mercury),Manganese,0,1
2000,3,WV,Nutrients,Phosphorus,0,6
2000,3,WV,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,1
2000,3,WV,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2000,3,WV,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,1
2000,3,WV,Pathogens,Fecal Coliform,0,6
2000,3,WV,Sediment,Sediment,0,8
2000,4,AL,Ammonia,NH3-N,0,10
2000,4,AL,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,10
2000,4,FL,Ammonia,"Ammonia, Un-ionized",0,1
2000,4,FL,Nutrients,"Nitrogen, Total",0,13
2000,4,FL,Nutrients,"Phosphorus, Total",0,3
2000,4,FL,Organic Enrichment/Oxygen Depletion,Chemical Oxygen Demand (COD),0,1
2000,4,FL,Organic Enrichment/Oxygen Depletion,Oxygen Demand,0,2
2000,4,GA,Mercury,Mercury,1,1
2000,4,GA,Metals (other than Mercury),Copper,3,3
2000,4,GA,Metals (other than Mercury),Lead,4,4
2000,4,GA,Metals (other than Mercury),Zinc,3,3
2000,4,GA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),3,3
2000,4,GA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),2,2
2000,4,GA,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),2,2
2000,4,GA,Organic Enrichment/Oxygen Depletion,Oxygen Demand,1,3
2000,4,GA,Pathogens,Fecal Coliform,8,109
2000,4,GA,Pesticides,Chlordane,0,2
2000,4,GA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,14
2000,4,GA,Sediment,Sediment,6,6
2000,4,GA,Total Toxics,Chronic Toxicity,1,1
2000,4,GA,Total Toxics,Toxicity,2,2
2000,4,GA,Toxic Inorganics,Cyanide,1,1
2000,4,KY,Ammonia,NH3-N,0,7
2000,4,KY,Nutrients,"Phosphorus, Total",0,2
2000,4,KY,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,7
2000,4,KY,Pathogens,Fecal Coliform,0,16
2000,4,KY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,1,4
2000,4,KY,pH/Acidity/Caustic Conditions,Low pH,1,1
2000,4,MS,Ammonia,Ammonia Nitrogen,1,1
2000,4,MS,Dioxins,Dioxin,1,1
2000,4,MS,Mercury,Mercury,2,2
2000,4,MS,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),1,2
2000,4,MS,Pathogens,Fecal Coliform,72,72
2000,4,MS,Toxic Organics,Pentachlorophenol (PCP),1,1
2000,4,NC,Algal Growth,Chlorophyll-A,0,16
2000,4,NC,Chlorine,Total Residual Chlorine,0,6
2000,4,NC,Dioxins,Dioxin,0,5
2000,4,NC,Mercury,Mercury,35,35
2000,4,NC,Metals (other than Mercury),Cadmium,0,1
2000,4,NC,Metals (other than Mercury),"Chromium, Total",0,5
2000,4,NC,Metals (other than Mercury),Lead,0,6
2000,4,NC,Metals (other than Mercury),Nickel,0,5
2000,4,NC,Metals (other than Mercury),Selenium,0,3
2000,4,NC,Nutrients,Nitrogen,0,2
2000,4,NC,Nutrients,"Nitrogen, Total",0,9
2000,4,NC,Nutrients,"Phosphorus, Total",0,9
2000,4,NC,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,10
2000,4,NC,Toxic Inorganics,Cyanide,0,12
2000,4,NC,Toxic Organics,Fluorene,0,4
2000,4,SC,Ammonia,NH3-N,0,2
2000,4,SC,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,15
2000,4,SC,Pathogens,Fecal Coliform,1,9
2000,4,TN,Metals (other than Mercury),Copper,0,1
2000,5,MI,Nutrients,Phosphorus,6,6
2000,5,WI,Nutrients,Phosphorus,1,1
2000,6,LA,Ammonia,Ammonia Nitrogen,1,2
2000,6,LA,Ammonia,NH3-N,0,1
2000,6,LA,Mercury,Mercury in Fish Tissue,6,6
2000,6,LA,Metals (other than Mercury),Copper,1,1
2000,6,LA,Nutrients,Nitrogen,8,8
2000,6,LA,Organic Enrichment/Oxygen Depletion,"BOD, Sediment Load (Sediment Oxygen Demand)",1,1
2000,6,LA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),1,2
2000,6,LA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,15,16
2000,6,LA,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),1,1
2000,6,LA,Organic Enrichment/Oxygen Depletion,Oxygen Demand,2,2
2000,6,LA,Pathogens,Fecal Coliform,10,10
2000,6,LA,Turbidity,Total Suspended Solids (TSS),0,1
2000,6,LA,Turbidity,Turbidity,1,1
2000,6,NM,Ammonia,Ammonia,0,1
2000,6,NM,Ammonia,"Ammonia, Total",0,1
2000,6,NM,Chlorine,Chlorine,1,1
2000,6,NM,Chlorine,Total Residual Chlorine,1,1
2000,6,NM,Nutrients,Phosphorus,0,2
2000,6,NM,Nutrients,"Phosphorus, Total",2,3
2000,6,NM,Pathogens,Fecal Coliform,6,8
2000,6,NM,Sediment,Stream Bottom Deposits,7,9
2000,6,NM,Temperature,Temperature,5,5
2000,6,NM,Turbidity,Turbidity,5,9
2000,6,OK,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,5,14
2000,6,OK,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,0,1
2000,6,OK,Organic Enrichment/Oxygen Depletion,Oxygen Demand,0,1
2000,7,KS,Algal Growth,Aquatic Weeds or Algae,3,3
2000,7,KS,Ammonia,Ammonia,4,4
2000,7,KS,Ammonia,"Ammonia, Un-ionized",4,4
2000,7,KS,Metals (other than Mercury),Selenium,9,9
2000,7,KS,Metals (other than Mercury),Zinc,3,3
2000,7,KS,Noxious Aquatic Plants,Macrophytes,1,1
2000,7,KS,Noxious Aquatic Plants,Noxious Aquatic Plants,4,4
2000,7,KS,Nutrients,Eutrophication,40,40
2000,7,KS,Nutrients,Nutrients,1,1
2000,7,KS,Nutrients,Phosphorus,1,1
2000,7,KS,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,47,47
2000,7,KS,Organic Enrichment/Oxygen Depletion,Nutrients Oxygen Demand,24,24
2000,7,KS,Pathogens,Fecal Coliform,322,322
2000,7,KS,Pesticides,Alachlor,1,1
2000,7,KS,Pesticides,Atrazine,2,2
2000,7,KS,Pesticides,Chlordane in Fish Tissue,8,8
2000,7,KS,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,28,28
2000,7,KS,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,37,37
2000,7,KS,Sediment,Sediment,13,13
2000,7,KS,Sediment,Siltation,4,4
2000,7,KS,Toxic Inorganics,Boron,6,6
2000,7,KS,Toxic Inorganics,Fluoride,2,2
2000,7,KS,pH/Acidity/Caustic Conditions,pH,12,12
2000,7,MO,Ammonia,Ammonia,2,2
2000,7,MO,Metals (other than Mercury),Nickel,2,2
2000,7,MO,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),3,3
2000,7,MO,Other Cause,NFR (Non Filterable Residues),3,3
2000,8,CO,Ammonia,Ammonia,1,2
2000,8,CO,Ammonia,"Ammonia, Un-ionized",8,37
2000,8,CO,Chlorine,Chlorine,3,35
2000,8,CO,Mercury,Mercury,0,11
2000,8,CO,Metals (other than Mercury),Arsenic,1,2
2000,8,CO,Metals (other than Mercury),Cadmium,2,7
2000,8,CO,Metals (other than Mercury),"Chromium, Total",0,3
2000,8,CO,Metals (other than Mercury),Copper,0,8
2000,8,CO,Metals (other than Mercury),Iron,3,8
2000,8,CO,Metals (other than Mercury),Lead,2,7
2000,8,CO,Metals (other than Mercury),Manganese,2,10
2000,8,CO,Metals (other than Mercury),Selenium,0,1
2000,8,CO,Metals (other than Mercury),Silver,0,7
2000,8,CO,Metals (other than Mercury),Zinc,4,10
2000,8,CO,Nutrients,Nitrogen,0,1
2000,8,CO,Nutrients,Phosphorus,1,6
2000,8,CO,Pathogens,Fecal Coliform,2,26
2000,8,CO,Pesticides,"1,2-Dichloroethane",1,1
2000,8,CO,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,0,1
2000,8,CO,Sediment,Sediment,3,3
2000,8,CO,Toxic Inorganics,Cyanide,0,3
2000,8,CO,Toxic Organics,Benzene,0,2
2000,8,CO,Toxic Organics,MTBE,1,2
2000,8,CO,Toxic Organics,Tetrachloroethene,1,1
2000,8,CO,Toxic Organics,Trichloroethene,1,1
2000,8,MT,Mercury,Mercury,0,3
2000,8,MT,Metals (other than Mercury),Aluminum,0,1
2000,8,MT,Metals (other than Mercury),Arsenic,0,2
2000,8,MT,Metals (other than Mercury),Cadmium,0,4
2000,8,MT,Metals (other than Mercury),"Chromium, Total",0,2
2000,8,MT,Metals (other than Mercury),Copper,0,3
2000,8,MT,Metals (other than Mercury),Iron,0,3
2000,8,MT,Metals (other than Mercury),Lead,0,4
2000,8,MT,Metals (other than Mercury),Manganese,0,3
2000,8,MT,Metals (other than Mercury),Nickel,0,1
2000,8,MT,Metals (other than Mercury),Selenium,0,1
2000,8,MT,Metals (other than Mercury),Tin,0,3
2000,8,MT,Metals (other than Mercury),Zinc,0,3
2000,8,MT,Noxious Aquatic Plants,Noxious Aquatic Plants,0,1
2000,8,MT,Nutrients,Nitrogen,0,8
2000,8,MT,Nutrients,Phosphorus,0,8
2000,8,MT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Salinity,0,1
2000,8,MT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,1
2000,8,MT,Sediment,Sediment,0,5
2000,8,MT,Temperature,Temperature,0,1
2000,8,MT,Total Toxics,Total Toxics,0,1
2000,8,MT,Toxic Inorganics,Fluoride,0,1
2000,8,ND,Nutrients,Nutrients,0,5
2000,8,ND,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,2
2000,8,ND,Sediment,Sediment,0,4
2000,8,SD,Ammonia,Ammonia,8,39
2000,8,SD,Mercury,Mercury,0,1
2000,8,SD,Metals (other than Mercury),Arsenic,0,1
2000,8,SD,Metals (other than Mercury),Cadmium,0,1
2000,8,SD,Metals (other than Mercury),"Chromium, Total",0,1
2000,8,SD,Metals (other than Mercury),Copper,0,1
2000,8,SD,Metals (other than Mercury),Lead,0,1
2000,8,SD,Metals (other than Mercury),Silver,0,1
2000,8,SD,Metals (other than Mercury),Zinc,0,1
2000,8,SD,Nutrients,Nitrogen,0,1
2000,8,SD,Nutrients,Nutrients,0,4
2000,8,SD,Nutrients,Phosphorus,0,12
2000,8,SD,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),2,3
2000,8,SD,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,1
2000,8,SD,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,4
2000,8,SD,Pathogens,Fecal Coliform,0,2
2000,8,SD,Sediment,Sediment,0,11
2000,8,SD,Toxic Inorganics,Cyanide,0,2
2000,8,UT,Ammonia,"Ammonia, Un-ionized",3,15
2000,8,UT,Chlorine,Chlorine,3,9
2000,8,UT,Habitat Alterations,Habitat,0,5
2000,8,UT,Mercury,Mercury,0,1
2000,8,UT,Metals (other than Mercury),Copper,0,2
2000,8,UT,Metals (other than Mercury),Iron,1,2
2000,8,UT,Metals (other than Mercury),Lead,0,2
2000,8,UT,Metals (other than Mercury),Zinc,0,1
2000,8,UT,Nutrients,Phosphorus,13,22
2000,8,UT,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,2
2000,8,UT,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,10,14
2000,8,UT,Pathogens,Total Coliform,0,1
2000,8,UT,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,1
2000,8,UT,Sediment,Sediment,0,6
2000,8,UT,Temperature,Temperature,1,1
2000,8,WY,Ammonia,"Ammonia, Un-ionized",3,41
2000,8,WY,Chlorine,Chlorine,4,48
2000,8,WY,Metals (other than Mercury),Copper,0,1
2000,8,WY,Metals (other than Mercury),Iron,0,4
2000,8,WY,Metals (other than Mercury),Manganese,0,2
2000,8,WY,Metals (other than Mercury),Zinc,0,1
2000,8,WY,Pathogens,Fecal Coliform,3,40
2000,8,WY,Radiation,Radium,1,4
2000,8,WY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,1,1
2000,8,WY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,1
2000,8,WY,Temperature,Temperature,0,1
2000,8,WY,Toxic Organics,Pentachlorophenol (PCP),0,1
2000,9,AZ,Mercury,Mercury,2,2
2000,9,AZ,Nutrients,Nitrogen,3,3
2000,9,AZ,Nutrients,"Nitrogen, Total",5,5
2000,9,AZ,Nutrients,Phosphorus,1,1
2000,9,AZ,Nutrients,"Phosphorus, Total",7,7
2000,9,AZ,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,2,2
2000,9,AZ,Pathogens,Escherichia Coli (E. Coli),1,1
2000,9,AZ,Pathogens,Total Coliform,1,1
2000,9,AZ,Turbidity,Turbidity,2,2
2000,9,AZ,pH/Acidity/Caustic Conditions,pH,3,3
2000,9,CA,Metals (other than Mercury),Selenium,1,2
2000,9,CA,Nutrients,"Nitrogen, Total",0,8
2000,9,CA,Nutrients,"Phosphorus, Total",0,8
2000,9,CA,Pathogens,Fecal Coliform,2,2
2000,9,CA,Sediment,Sediment,3,14
2000,9,CA,Temperature,Temperature,1,1
2000,9,HI,Nutrients,Nitrogen,0,1
2000,10,AK,Other Cause,Debris,1,1
2000,10,AK,Other Cause,Residues,2,2
2000,10,AK,Pathogens,Fecal Coliform,0,2
2000,10,AK,Pathogens,Seafood Residue,0,2
2000,10,AK,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
2000,10,AK,Turbidity,Turbidity,1,2
2000,10,ID,Ammonia,Ammonia,2,3
2000,10,ID,Metals (other than Mercury),Cadmium,56,56
2000,10,ID,Metals (other than Mercury),Lead,56,56
2000,10,ID,Metals (other than Mercury),Zinc,56,56
2000,10,ID,Nutrients,Nutrients,51,51
2000,10,ID,Nutrients,Phosphorus,0,24
2000,10,ID,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,16,20
2000,10,ID,Pathogens,Bacteria,18,19
2000,10,ID,Pathogens,Pathogens,16,18
2000,10,ID,Sediment,Sediment,79,84
2000,10,ID,Temperature,Temperature,24,29
2000,10,OR,Algal Growth,Algal Growth/Chlorophyll A,0,1
2000,10,OR,Algal Growth,Aquatic Weeds or Algae,3,3
2000,10,OR,Ammonia,Ammonia Nitrogen,0,1
2000,10,OR,Dioxins,Dioxins,0,1
2000,10,OR,Metals (other than Mercury),Lead,0,1
2000,10,OR,Nutrients,Nutrients,3,3
2000,10,OR,Nutrients,Phosphorus,0,2
2000,10,OR,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,2,6
2000,10,OR,Pathogens,Bacteria,0,1
2000,10,OR,Pesticides,DDT,0,1
2000,10,OR,Pesticides,Dieldrin,0,1
2000,10,OR,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
2000,10,OR,Sediment,Sedimentation,22,22
2000,10,OR,Temperature,Temperature,38,39
2000,10,OR,pH/Acidity/Caustic Conditions,pH,5,6
2000,10,WA,Ammonia,Ammonia,4,4
2000,10,WA,Ammonia,Ammonia Nitrogen,0,39
2000,10,WA,Chlorine,Chlorine,0,2
2000,10,WA,Metals (other than Mercury),Cadmium,0,1
2000,10,WA,Metals (other than Mercury),Copper,1,1
2000,10,WA,Metals (other than Mercury),Lead,0,3
2000,10,WA,Metals (other than Mercury),Zinc,0,5
2000,10,WA,Nutrients,Phosphorus,0,3
2000,10,WA,Nutrients,"Phosphorus, Total",0,1
2000,10,WA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),4,22
2000,10,WA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,21
2000,10,WA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,14,14
2000,10,WA,Pathogens,Fecal Coliform,45,66
2000,10,WA,Pesticides,DDT,0,9
2000,10,WA,Temperature,Riparian Shade,28,28
2000,10,WA,Turbidity,Turbidity,0,3
2001,1,CT,Ammonia,Ammonia,1,2
2001,1,CT,Chlorine,Chlorine,1,3
2001,1,CT,Metals (other than Mercury),Copper,3,4
2001,1,CT,Metals (other than Mercury),Lead,1,2
2001,1,CT,Metals (other than Mercury),Zinc,2,3
2001,1,CT,Nutrients,"Nitrogen, Total",1,1
2001,1,CT,Pathogens,Fecal Coliform,0,1
2001,1,CT,Toxic Organics,"1,2-Propanediol",0,2
2001,1,CT,Toxic Organics,Ethylene Glycol,0,2
2001,1,MA,Nutrients,Phosphorus,0,1
2001,1,ME,Ammonia,NH3,1,4
2001,1,ME,Metals (other than Mercury),Aluminum,1,1
2001,1,ME,Metals (other than Mercury),Arsenic,1,1
2001,1,ME,Metals (other than Mercury),Copper,1,1
2001,1,ME,Metals (other than Mercury),Lead,1,1
2001,1,ME,Metals (other than Mercury),Selenium,1,1
2001,1,ME,Metals (other than Mercury),Silver,1,1
2001,1,ME,Metals (other than Mercury),Zinc,1,1
2001,1,ME,Nutrients,"Phosphorus, Total",3,8
2001,1,ME,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),1,5
2001,1,ME,Turbidity,Total Suspended Solids (TSS),0,1
2001,1,NH,Ammonia,NH3,0,1
2001,1,NH,Ammonia,NH3-N,1,2
2001,1,NH,Nutrients,"Phosphorus, Total",1,2
2001,1,NH,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,1
2001,1,NH,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),1,2
2001,1,RI,Nutrients,"Phosphorus, Total",0,1
2001,1,RI,Pathogens,Fecal Coliform,3,3
2001,1,VT,Nutrients,"Phosphorus, Total",1,1
2001,1,VT,Pathogens,Pathogens,1,1
2001,2,NJ,Mercury,Mercury,0,13
2001,2,NJ,Metals (other than Mercury),Copper,0,21
2001,2,NJ,Metals (other than Mercury),Nickel,0,2
2001,2,NJ,Noxious Aquatic Plants,Macrophytes,1,1
2001,2,NJ,Nutrients,Phosphorus,1,3
2001,2,NJ,Pathogens,Fecal Coliform,0,2
2001,2,NJ,Pesticides,"1,2-Dichloroethane",0,2
2001,2,NJ,Toxic Organics,Tetrachloroethene,0,2
2001,2,NY,Ammonia,"Ammonia, Un-ionized",0,2
2001,2,NY,Mercury,Mercury,0,15
2001,2,NY,Nutrients,Nitrogen,8,8
2001,2,NY,Nutrients,Phosphorus,19,40
2001,3,DC,Oil and Grease,Oil and Grease,0,1
2001,3,DE,Habitat Alterations,Habitat,1,1
2001,3,DE,Metals (other than Mercury),Zinc,0,2
2001,3,DE,Nutrients,Nitrogen,12,15
2001,3,DE,Nutrients,Phosphorus,42,47
2001,3,DE,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,17,21
2001,3,DE,Pathogens,Bacteria,0,1
2001,3,MD,Nutrients,Nitrogen,5,8
2001,3,MD,Nutrients,Phosphorus,7,14
2001,3,MD,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),2,2
2001,3,MD,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),1,2
2001,3,MD,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),1,1
2001,3,MD,Pesticides,Chlordane,2,3
2001,3,MD,Sediment,Suspended Sediment,2,4
2001,3,PA,Algal Growth,Excess Algal Growth,1,1
2001,3,PA,Ammonia,NH3,0,1
2001,3,PA,Metals (other than Mercury),Aluminum,71,71
2001,3,PA,Metals (other than Mercury),Iron,71,71
2001,3,PA,Metals (other than Mercury),Manganese,71,71
2001,3,PA,Metals (other than Mercury),Metals (other than Mercury),0,33
2001,3,PA,Nutrients,Phosphorus,157,195
2001,3,PA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,95,95
2001,3,PA,Pathogens,Pathogens,0,1
2001,3,PA,Pesticides,Chlordane,15,16
2001,3,PA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),44,48
2001,3,PA,Sediment,Sediment,1,2
2001,3,PA,Sediment,Siltation,213,253
2001,3,PA,Temperature,Thermal Modifications,0,1
2001,3,PA,Total Toxics,Toxicity,0,1
2001,3,PA,Toxic Organics,Priority Organics Compounds,0,1
2001,3,PA,Turbidity,Suspended Solids,11,12
2001,3,PA,Turbidity,Turbidity,11,11
2001,3,PA,pH/Acidity/Caustic Conditions,pH,69,70
2001,3,VA,Cause Unknown - Impaired Biota,Benthic,3,3
2001,3,VA,Metals (other than Mercury),Metals (other than Mercury),1,1
2001,3,VA,Nutrients,Nitrate,0,1
2001,3,VA,Nutrients,Phosphorus,1,1
2001,3,VA,Nutrients,Total Kjehldahl Nitrogen (TKN),0,1
2001,3,VA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,1
2001,3,VA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2001,3,VA,Pathogens,Fecal Coliform,16,18
2001,3,VA,Pathogens,Pathogens,1,1
